Order_ID,Order_Date,Category,Product,Unit_Price,Quantity,Total_Price,Discount_Percent,Discount_Amount,Final_Price,Customer_Segment,Region,Payment_Method,Shipping_Method
ORD11175,2024-03-16,Books,Fiction Novel,18.12,1,18.12,17.5,3.17,14.95,New,East,UPI,Same Day
ORD11176,2024-03-16,Clothing,Dress,29.1,1,29.1,0.0,0.0,29.1,Regular,North,UPI,Standard
ORD11177,2024-03-16,Clothing,T-Shirt,30.66,1,30.66,0.0,0.0,30.66,Regular,West,Credit Card,Standard
ORD11178,2024-03-17,Sports,Dumbbells,42.26,1,42.26,0.0,0.0,42.26,Premium,North,Cash on Delivery,Standard
ORD11179,2024-03-17,Home & Kitchen,Bed Sheets,42.8,1,42.8,0.0,0.0,42.8,Premium,South,Credit Card,Standard
ORD11180,2024-03-17,Home & Kitchen,Coffee Maker,249.38,1,249.38,0.0,0.0,249.38,New,North,UPI,Standard
ORD11181,2024-03-17,Electronics,Laptop,767.2,1,767.2,0.0,0.0,767.2,New,West,UPI,Standard
ORD11182,2024-03-17,Home & Kitchen,Bed Sheets,135.3,1,135.3,0.0,0.0,135.3,Regular,West,Credit Card,Standard
ORD11183,2024-03-17,Electronics,Smartphone,948.95,1,948.95,0.0,0.0,948.95,Regular,North,UPI,Standard
ORD11184,2024-03-17,Books,Comic Book,26.65,1,26.65,0.0,0.0,26.65,Regular,West,UPI,Standard
ORD11185,2024-03-17,Electronics,Headphones,352.89,1,352.89,5.5,19.41,333.48,Regular,North,Cash on Delivery,Standard
ORD11186,2024-03-17,Home & Kitchen,Coffee Maker,107.09,1,107.09,30.0,32.13,74.96,Regular,East,Credit Card,Same Day
ORD11187,2024-03-17,Electronics,Tablet,843.03,1,843.03,0.0,0.0,843.03,Regular,West,Cash on Delivery,Standard
ORD11188,2024-03-17,Sports,Dumbbells,164.38,1,164.38,19.4,31.89,132.49,Regular,South,UPI,Standard
ORD11189,2024-03-17,Books,Non-Fiction,11.32,1,11.32,0.0,0.0,11.32,Regular,North,Cash on Delivery,Standard
ORD11190,2024-03-17,Sports,Running Shoes,234.38,1,234.38,0.0,0.0,234.38,Premium,East,UPI,Standard
ORD11191,2024-03-17,Electronics,Tablet,239.55,1,239.55,19.9,47.67,191.88,Regular,West,Credit Card,Express
ORD11192,2024-03-17,Sports,Tennis Racket,352.34,1,352.34,0.0,0.0,352.34,Premium,South,Credit Card,Standard
ORD11193,2024-03-17,Electronics,Smartphone,980.16,1,980.16,0.0,0.0,980.16,Premium,South,Debit Card,Express
ORD11194,2024-03-17,Clothing,Jeans,131.19,1,131.19,21.6,28.34,102.85,Regular,West,Credit Card,Express
ORD11195,2024-03-17,Electronics,Headphones,717.47,1,717.47,0.0,0.0,717.47,Regular,South,UPI,Standard
ORD11196,2024-03-17,Electronics,Smartwatch,656.1,1,656.1,29.2,191.58,464.52,Regular,North,UPI,Standard
ORD11197,2024-03-17,Sports,Bicycle,359.07,1,359.07,5.6,20.11,338.96,Premium,North,Debit Card,Standard
ORD11198,2024-03-17,Electronics,Laptop,1305.47,1,1305.47,0.0,0.0,1305.47,Premium,South,Debit Card,Standard
ORD11199,2024-03-17,Electronics,Laptop,444.35,1,444.35,0.0,0.0,444.35,Regular,East,Credit Card,Standard
ORD11200,2024-03-18,Electronics,Laptop,438.12,2,876.24,0.0,0.0,876.24,Regular,North,Credit Card,Standard
ORD11201,2024-03-18,Clothing,Dress,125.59,3,376.77,0.0,0.0,376.77,Regular,South,UPI,Express
ORD11202,2024-03-18,Sports,Dumbbells,61.57,1,61.57,18.4,11.33,50.24,Premium,East,UPI,Standard
ORD11203,2024-03-18,Sports,Bicycle,368.36,3,1105.08,0.0,0.0,1105.08,Regular,West,UPI,Standard
ORD11204,2024-03-18,Electronics,Headphones,969.41,1,969.41,0.0,0.0,969.41,New,South,Debit Card,Express
ORD11205,2024-03-18,Clothing,Sneakers,133.34,2,266.68,14.3,38.14,228.54,Premium,East,Debit Card,Express
ORD11206,2024-03-18,Home & Kitchen,Cookware Set,268.89,1,268.89,0.0,0.0,268.89,Premium,West,Debit Card,Standard
ORD11207,2024-03-18,Books,Non-Fiction,35.55,1,35.55,0.0,0.0,35.55,Regular,South,UPI,Express
ORD11208,2024-03-18,Books,Comic Book,14.73,1,14.73,0.0,0.0,14.73,Regular,East,Debit Card,Standard
ORD11209,2024-03-18,Sports,Bicycle,89.39,1,89.39,0.0,0.0,89.39,Regular,North,UPI,Standard
ORD11210,2024-03-18,Electronics,Tablet,1024.55,1,1024.55,0.0,0.0,1024.55,Regular,West,UPI,Standard
ORD11211,2024-03-18,Electronics,Smartwatch,144.1,1,144.1,0.0,0.0,144.1,Regular,East,Credit Card,Standard
ORD11212,2024-03-18,Home & Kitchen,Cookware Set,188.06,2,376.12,0.0,0.0,376.12,Premium,North,UPI,Same Day
ORD11213,2024-03-18,Home & Kitchen,Vacuum Cleaner,45.39,1,45.39,20.5,9.3,36.09,Regular,East,UPI,Standard
ORD11214,2024-03-18,Electronics,Tablet,1122.29,1,1122.29,0.0,0.0,1122.29,Regular,South,UPI,Express
ORD11215,2024-03-18,Sports,Bicycle,458.58,1,458.58,0.0,0.0,458.58,Regular,North,Debit Card,Standard
ORD11216,2024-03-18,Books,Magazine,42.57,1,42.57,0.0,0.0,42.57,Regular,North,Debit Card,Same Day
ORD11217,2024-03-18,Clothing,Jeans,118.25,2,236.5,0.0,0.0,236.5,Regular,South,UPI,Same Day
ORD11218,2024-03-18,Clothing,Jeans,55.28,1,55.28,0.0,0.0,55.28,New,East,Credit Card,Standard
ORD11219,2024-03-19,Home & Kitchen,Vacuum Cleaner,25.41,1,25.41,0.0,0.0,25.41,Premium,South,UPI,Standard
ORD11220,2024-03-19,Sports,Tennis Racket,186.94,1,186.94,0.0,0.0,186.94,Premium,East,UPI,Same Day
ORD11221,2024-03-19,Sports,Yoga Mat,189.34,1,189.34,0.0,0.0,189.34,Regular,North,UPI,Standard
ORD11222,2024-03-19,Clothing,Sneakers,135.81,1,135.81,19.1,25.94,109.87,Regular,West,Credit Card,Standard
ORD11223,2024-03-19,Electronics,Headphones,485.04,1,485.04,29.1,141.15,343.89,Premium,West,UPI,Standard
ORD11224,2024-03-19,Electronics,Smartphone,127.45,1,127.45,0.0,0.0,127.45,Regular,East,Credit Card,Same Day
ORD11225,2024-03-19,Electronics,Smartphone,111.39,1,111.39,0.0,0.0,111.39,Regular,North,UPI,Standard
ORD11226,2024-03-19,Electronics,Smartphone,1100.58,1,1100.58,0.0,0.0,1100.58,Regular,North,Cash on Delivery,Same Day
ORD11227,2024-03-19,Sports,Bicycle,237.79,2,475.58,0.0,0.0,475.58,New,East,UPI,Standard
ORD11228,2024-03-19,Sports,Dumbbells,431.69,1,431.69,24.2,104.47,327.22,Premium,North,UPI,Express
ORD11229,2024-03-19,Electronics,Headphones,429.8,1,429.8,19.8,85.1,344.7,New,South,Debit Card,Standard
ORD11230,2024-03-19,Books,Non-Fiction,43.29,1,43.29,0.0,0.0,43.29,Premium,West,Debit Card,Standard
ORD11231,2024-03-19,Sports,Bicycle,432.71,1,432.71,7.8,33.75,398.96,Regular,North,Debit Card,Express
ORD11232,2024-03-19,Sports,Dumbbells,386.9,1,386.9,0.0,0.0,386.9,Premium,South,Credit Card,Express
ORD11233,2024-03-19,Sports,Bicycle,78.14,1,78.14,0.0,0.0,78.14,Premium,North,Debit Card,Standard
ORD11234,2024-03-19,Electronics,Headphones,727.1,1,727.1,0.0,0.0,727.1,Regular,South,UPI,Express
ORD11235,2024-03-19,Clothing,Dress,20.99,1,20.99,0.0,0.0,20.99,New,South,Credit Card,Standard
ORD11236,2024-03-19,Home & Kitchen,Bed Sheets,55.48,1,55.48,0.0,0.0,55.48,Regular,South,UPI,Same Day
ORD11237,2024-03-19,Sports,Tennis Racket,421.39,1,421.39,15.4,64.89,356.5,Regular,East,Debit Card,Standard
ORD11238,2024-03-19,Electronics,Laptop,1029.41,1,1029.41,0.0,0.0,1029.41,Premium,East,Debit Card,Standard
ORD11239,2024-03-19,Books,Fiction Novel,47.39,1,47.39,16.9,8.01,39.38,New,South,Credit Card,Express
ORD11240,2024-03-19,Electronics,Tablet,1221.84,1,1221.84,0.0,0.0,1221.84,New,East,UPI,Standard
ORD11241,2024-03-19,Sports,Tennis Racket,67.38,1,67.38,0.0,0.0,67.38,New,East,Debit Card,Express
ORD11242,2024-03-19,Books,Magazine,42.19,1,42.19,0.0,0.0,42.19,Regular,South,Debit Card,Express
ORD11243,2024-03-19,Electronics,Tablet,1362.38,1,1362.38,0.0,0.0,1362.38,Regular,North,UPI,Standard
ORD11244,2024-03-20,Electronics,Smartwatch,1045.24,1,1045.24,0.0,0.0,1045.24,New,North,Credit Card,Same Day
ORD11245,2024-03-20,Books,Comic Book,23.32,3,69.96,0.0,0.0,69.96,Premium,East,Credit Card,Standard
ORD11246,2024-03-20,Electronics,Tablet,633.96,1,633.96,0.0,0.0,633.96,Regular,East,Debit Card,Same Day
ORD11247,2024-03-20,Clothing,Jacket,88.71,1,88.71,0.0,0.0,88.71,Regular,South,Credit Card,Same Day
ORD11248,2024-03-20,Sports,Running Shoes,261.9,1,261.9,0.0,0.0,261.9,Regular,North,Cash on Delivery,Standard
ORD11249,2024-03-20,Home & Kitchen,Blender,280.72,1,280.72,0.0,0.0,280.72,Regular,North,Debit Card,Express
ORD11250,2024-03-20,Sports,Dumbbells,346.07,1,346.07,26.0,89.98,256.09,Regular,North,Debit Card,Express
ORD11251,2024-03-20,Home & Kitchen,Coffee Maker,76.02,1,76.02,0.0,0.0,76.02,Regular,East,Debit Card,Standard
ORD11252,2024-03-20,Home & Kitchen,Bed Sheets,228.21,1,228.21,0.0,0.0,228.21,Regular,North,Credit Card,Standard
ORD11253,2024-03-20,Home & Kitchen,Cookware Set,284.61,1,284.61,0.0,0.0,284.61,New,North,UPI,Express
ORD11254,2024-03-20,Home & Kitchen,Cookware Set,261.06,1,261.06,0.0,0.0,261.06,Regular,West,Debit Card,Standard
ORD11255,2024-03-20,Clothing,Sneakers,29.98,1,29.98,0.0,0.0,29.98,Premium,North,UPI,Express
ORD11256,2024-03-20,Books,Textbook,17.9,1,17.9,0.0,0.0,17.9,Regular,East,Cash on Delivery,Express
ORD11257,2024-03-20,Electronics,Smartphone,1347.08,1,1347.08,0.0,0.0,1347.08,Premium,East,Debit Card,Standard
ORD11258,2024-03-20,Books,Magazine,48.27,1,48.27,22.5,10.86,37.41,Regular,West,UPI,Standard
ORD11259,2024-03-20,Clothing,Dress,66.98,1,66.98,0.0,0.0,66.98,New,West,Debit Card,Express
ORD11260,2024-03-20,Electronics,Headphones,177.21,1,177.21,28.2,49.97,127.24,New,West,UPI,Standard
ORD11261,2024-03-21,Clothing,Jeans,109.44,1,109.44,0.0,0.0,109.44,New,North,UPI,Express
ORD11262,2024-03-21,Home & Kitchen,Blender,155.96,1,155.96,0.0,0.0,155.96,Regular,West,Cash on Delivery,Express
ORD11263,2024-03-21,Clothing,Dress,130.62,1,130.62,0.0,0.0,130.62,Premium,West,Credit Card,Express
ORD11264,2024-03-21,Sports,Dumbbells,59.08,1,59.08,0.0,0.0,59.08,Regular,North,UPI,Standard
ORD11265,2024-03-21,Electronics,Smartphone,1155.06,1,1155.06,0.0,0.0,1155.06,Regular,North,Debit Card,Express
ORD11266,2024-03-21,Home & Kitchen,Bed Sheets,196.3,1,196.3,0.0,0.0,196.3,Premium,South,Debit Card,Express
ORD11267,2024-03-21,Electronics,Laptop,1332.01,1,1332.01,19.5,259.74,1072.27,New,South,Debit Card,Standard
ORD11268,2024-03-21,Clothing,Dress,37.17,1,37.17,23.2,8.62,28.55,Premium,North,Cash on Delivery,Standard
ORD11269,2024-03-21,Clothing,Sneakers,114.09,1,114.09,7.9,9.01,105.08,Regular,West,UPI,Standard
ORD11270,2024-03-21,Electronics,Headphones,180.32,1,180.32,0.0,0.0,180.32,Regular,North,Credit Card,Standard
ORD11271,2024-03-21,Sports,Dumbbells,44.2,1,44.2,0.0,0.0,44.2,Regular,North,Debit Card,Standard
ORD11272,2024-03-21,Clothing,T-Shirt,25.25,1,25.25,0.0,0.0,25.25,Regular,South,Credit Card,Express
ORD11273,2024-03-21,Home & Kitchen,Blender,292.7,1,292.7,0.0,0.0,292.7,New,East,Credit Card,Standard
ORD11274,2024-03-22,Clothing,Dress,79.16,1,79.16,0.0,0.0,79.16,Premium,East,UPI,Express
ORD11275,2024-03-22,Clothing,Jacket,94.87,1,94.87,27.2,25.8,69.07,New,North,Credit Card,Express
ORD11276,2024-03-22,Books,Comic Book,43.61,1,43.61,0.0,0.0,43.61,Regular,South,Debit Card,Express
ORD11277,2024-03-22,Sports,Yoga Mat,263.47,1,263.47,0.0,0.0,263.47,New,West,UPI,Standard
ORD11278,2024-03-22,Books,Textbook,5.46,1,5.46,0.0,0.0,5.46,Regular,North,Credit Card,Standard
ORD11279,2024-03-22,Clothing,Dress,20.73,1,20.73,0.0,0.0,20.73,Regular,North,Credit Card,Same Day
ORD11280,2024-03-22,Books,Magazine,44.19,1,44.19,29.8,13.17,31.02,Premium,South,UPI,Express
ORD11281,2024-03-22,Electronics,Headphones,701.9,1,701.9,0.0,0.0,701.9,Regular,East,Cash on Delivery,Express
ORD11282,2024-03-22,Clothing,Dress,149.3,1,149.3,0.0,0.0,149.3,Premium,North,Credit Card,Standard
ORD11283,2024-03-22,Sports,Running Shoes,89.22,1,89.22,0.0,0.0,89.22,Premium,East,Credit Card,Express
ORD11284,2024-03-22,Sports,Tennis Racket,223.81,1,223.81,6.1,13.65,210.16,New,North,Credit Card,Same Day
ORD11285,2024-03-22,Home & Kitchen,Blender,149.31,3,447.93,0.0,0.0,447.93,New,East,UPI,Express
ORD11286,2024-03-22,Clothing,Jeans,95.14,1,95.14,0.0,0.0,95.14,Premium,West,Credit Card,Same Day
ORD11287,2024-03-22,Clothing,Dress,117.28,1,117.28,0.0,0.0,117.28,Regular,South,Debit Card,Express
ORD11288,2024-03-22,Sports,Yoga Mat,356.65,1,356.65,0.0,0.0,356.65,Premium,West,UPI,Express
ORD11289,2024-03-22,Books,Non-Fiction,49.41,1,49.41,0.0,0.0,49.41,Regular,East,UPI,Same Day
ORD11290,2024-03-22,Clothing,T-Shirt,33.69,1,33.69,0.0,0.0,33.69,Premium,North,Debit Card,Standard
ORD11291,2024-03-22,Sports,Running Shoes,155.96,1,155.96,0.0,0.0,155.96,Regular,East,Credit Card,Standard
ORD11292,2024-03-22,Clothing,Sneakers,77.17,1,77.17,0.0,0.0,77.17,Premium,West,UPI,Express
ORD11293,2024-03-23,Electronics,Smartphone,1067.51,1,1067.51,0.0,0.0,1067.51,Premium,South,Debit Card,Standard
ORD11294,2024-03-23,Home & Kitchen,Bed Sheets,267.49,1,267.49,23.4,62.59,204.9,Regular,North,Credit Card,Standard
ORD11295,2024-03-23,Books,Magazine,9.43,2,18.86,0.0,0.0,18.86,Regular,West,Credit Card,Standard
ORD11296,2024-03-23,Electronics,Headphones,1127.9,1,1127.9,0.0,0.0,1127.9,Premium,South,Debit Card,Express
ORD11297,2024-03-23,Books,Non-Fiction,26.8,1,26.8,0.0,0.0,26.8,Regular,North,UPI,Same Day
ORD11298,2024-03-23,Clothing,Dress,59.19,1,59.19,0.0,0.0,59.19,Regular,East,Credit Card,Standard
ORD11299,2024-03-23,Sports,Bicycle,53.1,1,53.1,0.0,0.0,53.1,Regular,North,Credit Card,Standard
ORD11300,2024-03-23,Sports,Bicycle,231.98,1,231.98,0.0,0.0,231.98,Regular,North,UPI,Standard
ORD11301,2024-03-23,Clothing,Sneakers,128.61,1,128.61,0.0,0.0,128.61,Regular,North,UPI,Express
ORD11302,2024-03-23,Electronics,Tablet,880.65,1,880.65,5.9,51.96,828.69,Regular,West,UPI,Standard
ORD11303,2024-03-23,Books,Non-Fiction,6.7,2,13.4,0.0,0.0,13.4,Regular,West,Credit Card,Same Day
ORD11304,2024-03-23,Books,Textbook,15.9,1,15.9,0.0,0.0,15.9,Premium,West,Debit Card,Express
ORD11305,2024-03-23,Sports,Tennis Racket,464.54,1,464.54,0.0,0.0,464.54,Regular,West,Credit Card,Standard
ORD11306,2024-03-23,Sports,Dumbbells,44.7,1,44.7,23.7,10.59,34.11,Premium,West,Cash on Delivery,Standard
ORD11307,2024-03-23,Home & Kitchen,Vacuum Cleaner,214.85,1,214.85,12.3,26.43,188.42,New,North,Cash on Delivery,Standard
ORD11308,2024-03-23,Books,Non-Fiction,13.86,1,13.86,0.0,0.0,13.86,Regular,East,Credit Card,Express
ORD11309,2024-03-23,Sports,Tennis Racket,406.15,1,406.15,0.0,0.0,406.15,Regular,South,UPI,Express
ORD11310,2024-03-24,Home & Kitchen,Vacuum Cleaner,133.22,1,133.22,9.7,12.92,120.3,Regular,East,Credit Card,Standard
ORD11311,2024-03-24,Electronics,Headphones,530.52,2,1061.04,28.9,306.64,754.4,New,South,Debit Card,Standard
ORD11312,2024-03-24,Clothing,Sneakers,112.74,1,112.74,0.0,0.0,112.74,Regular,East,Credit Card,Standard
ORD11313,2024-03-24,Clothing,Jeans,124.02,1,124.02,0.0,0.0,124.02,Regular,South,Credit Card,Express
ORD11314,2024-03-24,Books,Non-Fiction,43.21,1,43.21,0.0,0.0,43.21,Regular,North,UPI,Express
ORD11315,2024-03-25,Clothing,Sneakers,18.91,1,18.91,0.0,0.0,18.91,Regular,East,Credit Card,Express
ORD11316,2024-03-25,Sports,Running Shoes,388.91,2,777.82,0.0,0.0,777.82,Premium,West,Credit Card,Standard
ORD11317,2024-03-25,Clothing,Jacket,133.48,1,133.48,19.5,26.03,107.45,New,North,Credit Card,Standard
ORD11318,2024-03-25,Home & Kitchen,Blender,196.86,1,196.86,25.1,49.41,147.45,Regular,West,UPI,Standard
ORD11319,2024-03-25,Home & Kitchen,Coffee Maker,188.38,2,376.76,5.4,20.35,356.41,Premium,North,Debit Card,Express
ORD11320,2024-03-25,Electronics,Laptop,663.84,2,1327.68,0.0,0.0,1327.68,Regular,West,Credit Card,Standard
ORD11321,2024-03-25,Books,Non-Fiction,31.27,1,31.27,0.0,0.0,31.27,New,North,UPI,Express
ORD11322,2024-03-25,Electronics,Tablet,852.43,1,852.43,0.0,0.0,852.43,Regular,West,Credit Card,Same Day
ORD11323,2024-03-25,Books,Textbook,22.64,1,22.64,0.0,0.0,22.64,New,East,UPI,Standard
ORD11324,2024-03-25,Clothing,Jacket,111.41,1,111.41,28.5,31.75,79.66,Premium,South,Debit Card,Standard
ORD11325,2024-03-25,Home & Kitchen,Bed Sheets,258.56,2,517.12,0.0,0.0,517.12,New,South,Cash on Delivery,Same Day
ORD11326,2024-03-26,Electronics,Smartwatch,1155.89,1,1155.89,20.4,235.8,920.09,Regular,West,Debit Card,Standard
ORD11327,2024-03-26,Home & Kitchen,Vacuum Cleaner,166.02,1,166.02,0.0,0.0,166.02,Regular,North,Credit Card,Express
ORD11328,2024-03-26,Clothing,T-Shirt,78.01,1,78.01,0.0,0.0,78.01,Regular,South,Debit Card,Standard
ORD11329,2024-03-26,Sports,Yoga Mat,311.32,2,622.64,0.0,0.0,622.64,Regular,North,Debit Card,Same Day
ORD11330,2024-03-26,Sports,Yoga Mat,383.52,1,383.52,0.0,0.0,383.52,New,North,UPI,Standard
ORD11331,2024-03-26,Home & Kitchen,Coffee Maker,49.26,1,49.26,0.0,0.0,49.26,New,East,UPI,Express
ORD11332,2024-03-26,Books,Comic Book,29.01,1,29.01,0.0,0.0,29.01,New,South,UPI,Standard
ORD11333,2024-03-26,Clothing,T-Shirt,37.76,1,37.76,0.0,0.0,37.76,Premium,East,Credit Card,Express
ORD11334,2024-03-26,Electronics,Laptop,1232.55,1,1232.55,0.0,0.0,1232.55,New,East,Credit Card,Express
ORD11335,2024-03-26,Sports,Running Shoes,384.9,1,384.9,0.0,0.0,384.9,Regular,North,Credit Card,Standard
ORD11336,2024-03-26,Sports,Dumbbells,112.82,3,338.46,12.8,43.32,295.14,Premium,South,Debit Card,Same Day
ORD11337,2024-03-26,Clothing,Jacket,78.25,3,234.75,25.5,59.86,174.89,New,South,Debit Card,Express
ORD11338,2024-03-26,Sports,Bicycle,236.38,1,236.38,0.0,0.0,236.38,Regular,South,Cash on Delivery,Express
ORD11339,2024-03-27,Sports,Running Shoes,143.57,1,143.57,7.3,10.48,133.09,Premium,East,Credit Card,Standard
ORD11340,2024-03-27,Electronics,Headphones,203.08,1,203.08,0.0,0.0,203.08,Premium,East,Credit Card,Express
ORD11341,2024-03-27,Clothing,T-Shirt,131.74,1,131.74,0.0,0.0,131.74,Premium,North,Credit Card,Standard
ORD11342,2024-03-27,Sports,Tennis Racket,133.81,1,133.81,16.6,22.21,111.6,Premium,North,UPI,Express
ORD11343,2024-03-27,Books,Fiction Novel,16.34,1,16.34,0.0,0.0,16.34,Regular,South,Credit Card,Express
ORD11344,2024-03-28,Books,Textbook,7.26,1,7.26,22.9,1.66,5.6,Regular,North,Cash on Delivery,Express
ORD11345,2024-03-28,Home & Kitchen,Blender,180.77,1,180.77,0.0,0.0,180.77,Regular,South,Credit Card,Express
ORD11346,2024-03-28,Sports,Yoga Mat,344.54,2,689.08,0.0,0.0,689.08,Premium,West,UPI,Standard
ORD11347,2024-03-28,Electronics,Smartphone,830.39,1,830.39,19.4,161.1,669.29,Premium,South,Debit Card,Standard
ORD11348,2024-03-28,Books,Magazine,10.53,1,10.53,26.3,2.77,7.76,Regular,South,Debit Card,Standard
ORD11349,2024-03-28,Books,Non-Fiction,21.5,2,43.0,0.0,0.0,43.0,Regular,North,Debit Card,Express
ORD11350,2024-03-28,Home & Kitchen,Coffee Maker,164.93,1,164.93,13.0,21.44,143.49,Premium,North,Credit Card,Standard
ORD11351,2024-03-28,Clothing,Sneakers,59.78,1,59.78,8.0,4.78,55.0,Regular,West,UPI,Same Day
ORD11352,2024-03-28,Electronics,Laptop,1248.09,1,1248.09,0.0,0.0,1248.09,Regular,South,UPI,Standard
ORD11353,2024-03-28,Books,Textbook,11.74,1,11.74,0.0,0.0,11.74,Regular,South,Credit Card,Standard
ORD11354,2024-03-28,Sports,Tennis Racket,155.01,1,155.01,0.0,0.0,155.01,Regular,North,Debit Card,Express
ORD11355,2024-03-28,Books,Magazine,43.66,1,43.66,0.0,0.0,43.66,Premium,South,Debit Card,Standard
ORD11356,2024-03-28,Books,Non-Fiction,14.89,1,14.89,24.8,3.69,11.2,Premium,North,Debit Card,Standard
ORD11357,2024-03-28,Sports,Running Shoes,352.86,1,352.86,0.0,0.0,352.86,Premium,West,Credit Card,Express
ORD11358,2024-03-28,Home & Kitchen,Vacuum Cleaner,245.88,1,245.88,0.0,0.0,245.88,Regular,East,Debit Card,Same Day
ORD11359,2024-03-28,Sports,Bicycle,49.25,1,49.25,0.0,0.0,49.25,Regular,North,Credit Card,Standard
ORD11360,2024-03-29,Books,Non-Fiction,44.26,1,44.26,0.0,0.0,44.26,New,South,Debit Card,Express
ORD11361,2024-03-29,Sports,Running Shoes,16.2,1,16.2,12.8,2.07,14.13,Premium,North,Credit Card,Express
ORD11362,2024-03-29,Electronics,Smartwatch,330.4,1,330.4,0.0,0.0,330.4,New,North,UPI,Express
ORD11363,2024-03-29,Home & Kitchen,Blender,48.25,1,48.25,12.2,5.89,42.36,Premium,East,UPI,Standard
ORD11364,2024-03-29,Books,Non-Fiction,28.9,1,28.9,22.0,6.36,22.54,Premium,West,Debit Card,Express
ORD11365,2024-03-29,Sports,Running Shoes,336.76,1,336.76,0.0,0.0,336.76,Regular,West,Credit Card,Express
ORD11366,2024-03-29,Home & Kitchen,Vacuum Cleaner,161.05,1,161.05,7.1,11.43,149.62,Regular,North,Debit Card,Standard
ORD11367,2024-03-29,Clothing,Sneakers,137.43,1,137.43,17.2,23.64,113.79,Premium,East,Debit Card,Express
ORD11368,2024-03-29,Clothing,Jeans,99.45,1,99.45,0.0,0.0,99.45,Regular,South,UPI,Express
ORD11369,2024-03-29,Home & Kitchen,Vacuum Cleaner,151.81,1,151.81,0.0,0.0,151.81,New,South,UPI,Express
ORD11370,2024-03-29,Sports,Tennis Racket,95.35,1,95.35,0.0,0.0,95.35,Premium,East,Cash on Delivery,Standard
ORD11371,2024-03-29,Home & Kitchen,Coffee Maker,221.89,1,221.89,17.0,37.72,184.17,Premium,East,Debit Card,Standard
ORD11372,2024-03-30,Home & Kitchen,Cookware Set,226.69,1,226.69,23.0,52.14,174.55,Regular,North,Debit Card,Express
ORD11373,2024-03-30,Sports,Bicycle,375.75,1,375.75,0.0,0.0,375.75,Premium,East,Cash on Delivery,Standard
ORD11374,2024-03-30,Electronics,Smartphone,404.82,1,404.82,0.0,0.0,404.82,Premium,North,Credit Card,Standard
ORD11375,2024-03-30,Sports,Running Shoes,370.63,1,370.63,0.0,0.0,370.63,Premium,East,Credit Card,Express
ORD11376,2024-03-30,Books,Magazine,46.93,1,46.93,0.0,0.0,46.93,New,North,Debit Card,Standard
ORD11377,2024-03-30,Home & Kitchen,Coffee Maker,34.47,1,34.47,23.2,8.0,26.47,Premium,North,UPI,Express
ORD11378,2024-03-30,Books,Magazine,16.36,1,16.36,0.0,0.0,16.36,New,East,UPI,Standard
ORD11379,2024-03-30,Electronics,Smartphone,796.67,1,796.67,0.0,0.0,796.67,Premium,East,Credit Card,Express
ORD11380,2024-03-30,Electronics,Laptop,207.63,1,207.63,0.0,0.0,207.63,Regular,North,UPI,Express
ORD11381,2024-03-30,Electronics,Tablet,525.99,1,525.99,6.8,35.77,490.22,Regular,East,Debit Card,Standard
ORD11382,2024-03-30,Books,Non-Fiction,42.68,1,42.68,0.0,0.0,42.68,Regular,North,Credit Card,Standard
ORD11383,2024-03-30,Electronics,Laptop,876.08,1,876.08,0.0,0.0,876.08,Regular,South,UPI,Standard
ORD11384,2024-03-30,Home & Kitchen,Blender,225.56,2,451.12,0.0,0.0,451.12,Regular,North,Credit Card,Standard
ORD11385,2024-03-30,Clothing,Jeans,84.71,1,84.71,0.0,0.0,84.71,Regular,North,Credit Card,Express
ORD11386,2024-03-30,Sports,Bicycle,331.76,1,331.76,20.5,68.01,263.75,Regular,West,Credit Card,Standard
ORD11387,2024-03-31,Clothing,Dress,73.5,1,73.5,0.0,0.0,73.5,New,North,Credit Card,Standard
ORD11388,2024-03-31,Home & Kitchen,Vacuum Cleaner,69.99,1,69.99,0.0,0.0,69.99,Regular,South,Credit Card,Same Day
ORD11389,2024-03-31,Home & Kitchen,Blender,53.79,1,53.79,0.0,0.0,53.79,Regular,North,Debit Card,Express
ORD11390,2024-03-31,Clothing,Jeans,63.5,1,63.5,0.0,0.0,63.5,Regular,East,Cash on Delivery,Standard
ORD11391,2024-03-31,Sports,Tennis Racket,197.04,1,197.04,0.0,0.0,197.04,Regular,South,Debit Card,Express
ORD11392,2024-03-31,Electronics,Headphones,393.76,1,393.76,0.0,0.0,393.76,Regular,East,Credit Card,Standard
ORD11393,2024-03-31,Electronics,Smartwatch,1493.98,1,1493.98,0.0,0.0,1493.98,New,South,Credit Card,Standard
ORD11394,2024-03-31,Electronics,Tablet,1289.09,3,3867.27,28.7,1109.91,2757.36,Regular,North,UPI,Express
